Word,Duration,Surprisal
two,0.0159916666666666,11.526988205432009
years,0.0329833333333333,8.849857736979189
later,0.0419833333333333,9.298741463077391
",",0.0,7.893786056129458
at,0.0389833333333333,8.975873551108101
wrestlemania,0.0659583333333333,13.399449600116457
xxx,0.0799625,16.02267123260042
",",0.0,16.022649561889985
lesnar,0.0379791666666666,17.36819097388686
defeated,0.0639708333333333,16.022519530791126
the,0.0189833333333333,10.741747857625803
undertaker,0.0729625,13.502824493192415
to,0.0254916666666666,16.0228662543475
end,0.0234916666666666,11.203062454075598
his,0.0289875,14.460583879901728
undefeated,0.0679625,14.620888009461776
streak,0.0349791666666666,15.02271457304476
at,0.0389833333333333,15.02371104408065
the,0.0189833333333333,4.565655924762827
premier,0.035975,12.268359239555394
annual,0.036975,16.024944847613146
event,0.0389791666666666,14.44156094179861
.,0.0,10.941133935816769
<e>,0.0,3.33505525427976
manila,0.09545,16.656271222376976
is,0.0139916666666666,16.022757912187135
also,0.0339833333333333,8.01758275046308
the,0.0359583333333333,9.874653541573515
site,0.0309875,9.630285402374676
of,0.0199833333333333,9.8041095043183
the,0.0359583333333333,2.838074562192145
philippine,0.0559708333333333,15.0053248337216
general,0.034975,16.02267123260042
hospital,0.1199333333333333,13.716626574767607
",",0.0,10.89670000533725
the,0.0359583333333333,4.397725533106866
tertiary,0.0439791666666666,14.782932412385152
state,0.0549833333333333,16.02297458837229
@,0.0,11.590438196798052
-,0.0,2.7299556975720565
@,0.0,2.307796523038014
owned,0.0549874999999999,11.868398170291607
hospital,0.1199333333333333,16.02557216746958
administered,0.0619583333333333,16.025983022282215
and,0.0129916666666666,16.023169569119187
operated,0.0529708333333333,13.66996768228396
by,0.0109916666666666,11.118162430063126
the,0.0359583333333333,4.767956888735138
university,0.0739583333333333,9.476545168393567
of,0.0199833333333333,8.334788963273205
the,0.0359583333333333,2.838074562192145
philippines,0.0604666666666666,13.0053248337216
manila,0.09545,16.023082914262737
.,0.0,15.022757912187137
<e>,0.0,3.33505525427976
for,0.0139916666666666,10.196839603739676
the,0.0179833333333333,4.437004424900747
next,0.0339833333333333,8.842094484853297
three,0.0229875,12.57639845419772
decades,0.066975,13.479759216153797
",",0.0,11.501144871270926
chad,0.0299875,16.36819097388686
became,0.0349791666666666,16.022627890854032
embroiled,0.0529708333333333,13.727537613223864
in,0.0379833333333333,12.563304624141391
civil,0.0579583333333333,15.182355554070387
war,0.074975,9.061840987825285
and,0.0549583333333333,10.659592469060776
experienced,0.0649541666666666,14.032537761668667
invasions,0.0609666666666666,16.024706827327936
by,0.0389833333333333,16.02269290298534
libya,0.0479791666666666,16.274760326530785
and,0.0549583333333333,16.022606219492552
upheavals,0.0539666666666666,16.83989268372627
by,0.0389833333333333,16.022606219492552
sudanese,0.1129625,16.274760326530785
@,0.0,16.022627890854032
-,0.0,2.7299556975720565
@,0.0,2.307796523038014
backed,0.0409875,15.19032626517897
rebels,0.049975,16.02347282013484
;,0.0,16.023992530765643
the,0.0179833333333333,6.870487002601014
civil,0.0579583333333333,11.46100431749779
war,0.074975,9.061840987825285
ended,0.030975,13.244554969781932
in,0.0379833333333333,10.56784807228312
1991,0.0,10.934428040626804
",",0.0,10.502399445204455
although,0.0244833333333333,8.251847012649392
rebel,0.0264791666666666,16.048167545311582
threats,0.0429791666666666,16.023169569119187
had,0.0149875,16.023321202594843
persisted,0.0549666666666666,15.141189121923215
between,0.039975,16.023169569119187
