BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2639;-1;<p:>;;;;;;;;;;
2640;1439;0;D;;The;D V;;;;;;;
4080;1439;0;V;;The;D V;;;;;;;
5520;2639;1;s;;selectivity;s I l E k t I v V t i:;;;;;;;
8160;719;1;I;;selectivity;s I l E k t I v V t i:;;;;;;;
8880;2159;1;l;;selectivity;s I l E k t I v V t i:;;;;;;;
11040;1439;1;E;;selectivity;s I l E k t I v V t i:;;;;;;;
12480;4079;1;t;;selectivity;s I l E k t I v V t i:;;;;;;;
16560;1199;1;I;;selectivity;s I l E k t I v V t i:;;;;;;;
17760;959;1;v;;selectivity;s I l E k t I v V t i:;;;;;;;
18720;959;1;V;;selectivity;s I l E k t I v V t i:;;;;;;;
19680;959;1;t;;selectivity;s I l E k t I v V t i:;;;;;;;
20640;2879;1;i:;;selectivity;s I l E k t I v V t i:;;;;;;;
23520;719;2;V;;of;V v;;;;;;;
24240;959;2;v;;of;V v;;;;;;;
25200;3359;3;s;;some;s V m;;;;;;;
28560;1199;3;V;;some;s V m;;;;;;;
29760;1679;3;m;;some;s V m;;;;;;;
31440;1919;4;h\;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
33360;2879;4;aI;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
36240;1439;4;d;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
37680;959;4;R;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
38640;2159;4;Q;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
40800;1199;4;k;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
42000;1919;4;s;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
43920;959;4;V;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
44880;2399;4;l;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
47280;2159;4;eI;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
49440;2879;4;S;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
52320;1439;4;V;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
53760;2399;4;n;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
56160;1919;4;z;;hydroxylations;h aI d R Q k s V l eI S V n z;;;;;;;
58080;1439;5;m;;may;m eI;;;;;;;
59520;2399;5;eI;;may;m eI;;;;;;;
61920;719;6;b;;be;b i:;;;;;;;
62640;2159;6;i:;;be;b i:;;;;;;;
64800;2159;7;d;;drastically;d R { s t I k l i:;;;;;;;
66960;2159;7;R;;drastically;d R { s t I k l i:;;;;;;;
69120;1919;7;{;;drastically;d R { s t I k l i:;;;;;;;
71040;1679;7;s;;drastically;d R { s t I k l i:;;;;;;;
72720;1439;7;t;;drastically;d R { s t I k l i:;;;;;;;
74160;1439;7;I;;drastically;d R { s t I k l i:;;;;;;;
75600;1679;7;k;;drastically;d R { s t I k l i:;;;;;;;
77280;1439;7;l;;drastically;d R { s t I k l i:;;;;;;;
78720;1919;7;i:;;drastically;d R { s t I k l i:;;;;;;;
80640;1199;8;I;;improved;I m p R u: v d;;;;;;;
81840;1199;8;m;;improved;I m p R u: v d;;;;;;;
83040;3119;8;p;;improved;I m p R u: v d;;;;;;;
86160;1679;8;R;;improved;I m p R u: v d;;;;;;;
87840;1439;8;u:;;improved;I m p R u: v d;;;;;;;
89280;719;8;v;;improved;I m p R u: v d;;;;;;;
90000;1679;8;d;;improved;I m p R u: v d;;;;;;;
91680;1439;9;I;;in;I n;;;;;;;
93120;2879;9;n;;in;I n;;;;;;;
96000;1439;10;s;;some;s V m;;;;;;;
97440;959;10;V;;some;s V m;;;;;;;
98400;3119;10;m;;some;s V m;;;;;;;
101520;2159;11;k;;cases;k eI s V z;;;;;;;
103680;3119;11;eI;;cases;k eI s V z;;;;;;;
106800;2639;11;s;;cases;k eI s V z;;;;;;;
109440;3839;11;V;;cases;k eI s V z;;;;;;;
113280;3359;11;z;;cases;k eI s V z;;;;;;;
116640;3599;-1;<p:>;;;;;;;;;;
120240;719;12;w;;with;w I D;;;;;;;
120960;1199;12;I;;with;w I D;;;;;;;
122160;2159;12;D;;with;w I D;;;;;;;
124320;719;13;D;;the;D V;;;;;;;
125040;719;13;V;;the;D V;;;;;;;
125760;719;14;V;;addition;V d I S V n;;;;;;;
126480;2399;14;d;;addition;V d I S V n;;;;;;;
128880;1679;14;I;;addition;V d I S V n;;;;;;;
130560;3119;14;S;;addition;V d I S V n;;;;;;;
133680;1199;14;V;;addition;V d I S V n;;;;;;;
134880;1679;14;n;;addition;V d I S V n;;;;;;;
136560;959;15;V;;of;V v;;;;;;;
137520;1199;15;v;;of;V v;;;;;;;
138720;3599;16;k;;coordinating;k @U O: R d V n eI t I N;;;;;;;
142320;959;16;@U;;coordinating;k @U O: R d V n eI t I N;;;;;;;
143280;1439;16;O:;;coordinating;k @U O: R d V n eI t I N;;;;;;;
144720;1199;16;R;;coordinating;k @U O: R d V n eI t I N;;;;;;;
145920;719;16;d;;coordinating;k @U O: R d V n eI t I N;;;;;;;
146640;719;16;V;;coordinating;k @U O: R d V n eI t I N;;;;;;;
147360;719;16;n;;coordinating;k @U O: R d V n eI t I N;;;;;;;
148080;2399;16;eI;;coordinating;k @U O: R d V n eI t I N;;;;;;;
150480;959;16;4;;coordinating;k @U O: R d V n eI t I N;;;;;;;
151440;959;16;I;;coordinating;k @U O: R d V n eI t I N;;;;;;;
152400;1919;16;N;;coordinating;k @U O: R d V n eI t I N;;;;;;;
154320;1679;17;g;;groups;g R u: p s;;;;;;;
156000;1199;17;R;;groups;g R u: p s;;;;;;;
157200;1919;17;u;;groups;g R u: p s;;;;;;;
159120;719;17;p;;groups;g R u: p s;;;;;;;
159840;1439;17;s;;groups;g R u: p s;;;;;;;
161280;1439;18;?;;alpha;{ l f V;;;;;;;
162720;1919;18;{;;alpha;{ l f V;;;;;;;
164640;1679;18;l;;alpha;{ l f V;;;;;;;
166320;2879;18;f;;alpha;{ l f V;;;;;;;
169200;2399;18;V;;alpha;{ l f V;;;;;;;
171600;2639;19;t;;to;t u:;;;;;;;
174240;719;19;I;;to;t u:;;;;;;;
174960;2399;20;D;;the;D V;;;;;;;
177360;1679;20;V;;the;D V;;;;;;;
179040;2639;21;Q;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
181680;1679;21;k;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
183360;1679;21;s;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
185040;959;21;V;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
186000;2639;21;z;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
188640;959;21;aI;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
189600;2159;21;R;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
191760;959;21;I;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
192720;959;21;d;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
193680;3119;21;i:;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
196800;719;21;n;;oxaziridine;Q k s V z aI R I d i: n;;;;;;;
197520;3119;22;R;;ring;R I N;;;;;;;
200640;1439;22;I;;ring;R I N;;;;;;;
202080;3119;22;N;;ring;R I N;;;;;;;
205200;1679;-1;<p:>;;;;;;;;;;
206880;1439;23;{;;as;{ z;;;;;;;
208320;1439;23;z;;as;{ z;;;;;;;
209760;3839;24;Q;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
213600;1679;24;k;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
215280;1439;24;s;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
216720;959;24;V;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
217680;2639;24;z;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
220320;1439;24;aI;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
221760;3359;24;R;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
225120;3839;24;i:;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
228960;5999;24;d;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
234960;11999;24;i:;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
246960;4559;24;n;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
251520;959;24;z;;oxaziridines;Q k s V z aI R I d i: n z;;;;;;;
252480;959;25;b;;3b;b;;;;;;;
253440;719;26;V;;and;V n d;;;;;;;
254160;2399;26;n;;and;V n d;;;;;;;
256560;3599;27;s;;3c;s;;;;;;;
260160;6959;28;i:;;in;I n;;;;;;;
267120;1199;28;n;;in;I n;;;;;;;
268320;719;29;D;;the;D V;;;;;;;
269040;959;29;V;;the;D V;;;;;;;
270000;3119;30;t;;table;t eI b V l;;;;;;;
273120;2399;30;eI;;table;t eI b V l;;;;;;;
275520;719;30;b;;table;t eI b V l;;;;;;;
276240;719;30;V;;table;t eI b V l;;;;;;;
276960;1919;30;l;;table;t eI b V l;;;;;;;
278880;959;31;V;;above;V b V v;;;;;;;
279840;2159;31;b;;above;V b V v;;;;;;;
282000;5519;31;V;;above;V b V v;;;;;;;
287520;1919;31;v;;above;V b V v;;;;;;;
289440;21599;-1;<p:>;;;;;;;;;;
0;3119;-1;<p:>;;;;;;;;;;
3120;959;0;D;;The;D V;;;;;;;
4080;719;0;V;;The;D V;;;;;;;
4800;2639;1;dZ;;genus;dZ i: n V s;;;;;;;
7440;2879;1;i:;;genus;dZ i: n V s;;;;;;;
10320;959;1;n;;genus;dZ i: n V s;;;;;;;
11280;2159;1;V;;genus;dZ i: n V s;;;;;;;
13440;2639;1;s;;genus;dZ i: n V s;;;;;;;
16080;719;2;w;;was;w Q z;;;;;;;
16800;719;2;Q;;was;w Q z;;;;;;;
17520;2279;2;z;;was;w Q z;;;;;;;
19800;1079;3;n;;named;n eI m d;;;;;;;
20880;2879;3;eI;;named;n eI m d;;;;;;;
23760;719;3;m;;named;n eI m d;;;;;;;
24480;1439;3;d;;named;n eI m d;;;;;;;
25920;2159;4;f;;for;f O: R;;;;;;;
28080;1679;4;6;;for;f O: R;;;;;;;
29760;2159;5;?;;Attalus;V t V l V s;;;;;;;
31920;2639;5;V;;Attalus;V t V l V s;;;;;;;
34560;959;5;4;;Attalus;V t V l V s;;;;;;;
35520;719;5;V;;Attalus;V t V l V s;;;;;;;
36240;2399;5;l;;Attalus;V t V l V s;;;;;;;
38640;1439;5;V;;Attalus;V t V l V s;;;;;;;
40080;3119;5;s;;Attalus;V t V l V s;;;;;;;
43200;3839;-1;<p:>;;;;;;;;;;
47040;959;6;aI;;III;aI aI aI;;;;;;;
48000;959;6;aI;;III;aI aI aI;;;;;;;
48960;959;6;aI;;III;aI aI aI;;;;;;;
49920;2639;7;f;;Philometor;f I l @U m V t 3`;;;;;;;
52560;719;7;I;;Philometor;f I l @U m V t 3`;;;;;;;
53280;2159;7;l;;Philometor;f I l @U m V t 3`;;;;;;;
55440;2399;7;@U;;Philometor;f I l @U m V t 3`;;;;;;;
57840;1919;7;m;;Philometor;f I l @U m V t 3`;;;;;;;
59760;719;7;V;;Philometor;f I l @U m V t 3`;;;;;;;
60480;719;7;t;;Philometor;f I l @U m V t 3`;;;;;;;
61200;4079;7;3`;;Philometor;f I l @U m V t 3`;;;;;;;
65280;5519;-1;<p:>;;;;;;;;;;
70800;2639;8;k;;king;k I N;;;;;;;
73440;1199;8;i:;;king;k I N;;;;;;;
74640;1439;8;N;;king;k I N;;;;;;;
76080;1199;9;V;;of;V v;;;;;;;
77280;719;9;v;;of;V v;;;;;;;
78000;1439;-1;<p:>;;;;;;;;;;
79440;2159;10;p;;Pergamon;p 3` g V m V n;;;;;;;
81600;2159;10;3`;;Pergamon;p 3` g V m V n;;;;;;;
83760;1439;10;g;;Pergamon;p 3` g V m V n;;;;;;;
85200;719;10;V;;Pergamon;p 3` g V m V n;;;;;;;
85920;1919;10;m;;Pergamon;p 3` g V m V n;;;;;;;
87840;2399;10;V;;Pergamon;p 3` g V m V n;;;;;;;
90240;2879;10;n;;Pergamon;p 3` g V m V n;;;;;;;
93120;5519;-1;<p:>;;;;;;;;;;
98640;1919;11;n;;known;n @U n;;;;;;;
100560;2879;11;@U;;known;n @U n;;;;;;;
103440;719;11;n;;known;n @U n;;;;;;;
104160;2159;12;f;;for;f O: R;;;;;;;
106320;1919;12;6;;for;f O: R;;;;;;;
108240;1439;13;I;;his;h I z;;;;;;;
109680;1199;13;z;;his;h I z;;;;;;;
110880;1919;14;?;;interest;I n t R V s t;;;;;;;
112800;1439;14;I;;interest;I n t R V s t;;;;;;;
114240;1199;14;n;;interest;I n t R V s t;;;;;;;
115440;1439;14;t;;interest;I n t R V s t;;;;;;;
116880;1199;14;R;;interest;I n t R V s t;;;;;;;
118080;1439;14;V;;interest;I n t R V s t;;;;;;;
119520;719;14;s;;interest;I n t R V s t;;;;;;;
120240;2159;14;t;;interest;I n t R V s t;;;;;;;
122400;1199;-1;<p:>;;;;;;;;;;
123600;1439;15;I;;in;I n;;;;;;;
125040;959;15;n;;in;I n;;;;;;;
126000;959;16;m;;medicinal;m V d I s V n V l;;;;;;;
126960;719;16;V;;medicinal;m V d I s V n V l;;;;;;;
127680;2399;16;d;;medicinal;m V d I s V n V l;;;;;;;
130080;1199;16;I;;medicinal;m V d I s V n V l;;;;;;;
131280;2879;16;s;;medicinal;m V d I s V n V l;;;;;;;
134160;719;16;V;;medicinal;m V d I s V n V l;;;;;;;
134880;719;16;n;;medicinal;m V d I s V n V l;;;;;;;
135600;719;16;V;;medicinal;m V d I s V n V l;;;;;;;
136320;1199;16;l;;medicinal;m V d I s V n V l;;;;;;;
137520;3119;17;p;;plants;p l { n t s;;;;;;;
140640;1679;17;l;;plants;p l { n t s;;;;;;;
142320;3119;17;{;;plants;p l { n t s;;;;;;;
145440;1439;17;n;;plants;p l { n t s;;;;;;;
146880;959;17;t;;plants;p l { n t s;;;;;;;
147840;3359;17;s;;plants;p l { n t s;;;;;;;
151200;20447;-1;<p:>;;;;;;;;;;
0;2879;-1;<p:>;;;;;;;;;;
2880;1919;0;k;;Kershaw;k 3` S Q;;;;;;;
4800;1919;0;3`;;Kershaw;k 3` S Q;;;;;;;
6720;2639;0;S;;Kershaw;k 3` S Q;;;;;;;
9360;4799;0;Q;;Kershaw;k 3` S Q;;;;;;;
14160;2159;1;s;;s;s;;;;;;;
16320;1199;2;s;;streak;s t R i: k;;;;;;;
17520;1199;2;t;;streak;s t R i: k;;;;;;;
18720;959;2;R;;streak;s t R i: k;;;;;;;
19680;2399;2;i:;;streak;s t R i: k;;;;;;;
22080;2879;2;k;;streak;s t R i: k;;;;;;;
24960;1679;3;w;;was;w Q z;;;;;;;
26640;4079;3;Q;;was;w Q z;;;;;;;
30720;3359;3;z;;was;w Q z;;;;;;;
34080;4079;-1;<p:>;;;;;;;;;;
38160;1679;4;{;;at;{ t;;;;;;;
39840;1199;4;t;;at;{ t;;;;;;;
41040;959;5;D;;the;D V;;;;;;;
42000;959;5;V;;the;D V;;;;;;;
42960;3359;6;t;;time;t aI m;;;;;;;
46320;5519;6;aI;;time;t aI m;;;;;;;
51840;2399;6;m;;time;t aI m;;;;;;;
54240;2879;-1;<p:>;;;;;;;;;;
57120;3119;7;t;;tied;t aI d;;;;;;;
60240;3359;7;aI;;tied;t aI d;;;;;;;
63600;719;7;d;;tied;t aI d;;;;;;;
64320;1919;8;f;;for;f O: R;;;;;;;
66240;1439;8;6;;for;f O: R;;;;;;;
67680;959;9;D;;the;D V;;;;;;;
68640;1199;9;V;;the;D V;;;;;;;
69840;3119;10;f;;fifteenth;f I f t i: n T;;;;;;;
72960;1919;10;I;;fifteenth;f I f t i: n T;;;;;;;
74880;1199;10;f;;fifteenth;f I f t i: n T;;;;;;;
76080;2159;10;t;;fifteenth;f I f t i: n T;;;;;;;
78240;3119;10;i:;;fifteenth;f I f t i: n T;;;;;;;
81360;959;10;n;;fifteenth;f I f t i: n T;;;;;;;
82320;2279;10;T;;fifteenth;f I f t i: n T;;;;;;;
84600;2039;11;l;;longest;l O: N g V s t;;;;;;;
86640;2639;11;O:;;longest;l O: N g V s t;;;;;;;
89280;1199;11;N;;longest;l O: N g V s t;;;;;;;
90480;959;11;g;;longest;l O: N g V s t;;;;;;;
91440;1199;11;V;;longest;l O: N g V s t;;;;;;;
92640;1679;11;s;;longest;l O: N g V s t;;;;;;;
94320;719;11;t;;longest;l O: N g V s t;;;;;;;
95040;2639;12;s;;scoreless;s k O: R l V s;;;;;;;
97680;1439;12;k;;scoreless;s k O: R l V s;;;;;;;
99120;1199;12;O:;;scoreless;s k O: R l V s;;;;;;;
100320;719;12;R;;scoreless;s k O: R l V s;;;;;;;
101040;2159;12;l;;scoreless;s k O: R l V s;;;;;;;
103200;1199;12;V;;scoreless;s k O: R l V s;;;;;;;
104400;2159;12;s;;scoreless;s k O: R l V s;;;;;;;
106560;1679;13;I;;inning;I n I N;;;;;;;
108240;719;13;n;;inning;I n I N;;;;;;;
108960;1439;13;i:;;inning;I n I N;;;;;;;
110400;1679;13;N;;inning;I n I N;;;;;;;
112080;2399;14;s;;streak;s t R i: k;;;;;;;
114480;1439;14;t;;streak;s t R i: k;;;;;;;
115920;1199;14;R;;streak;s t R i: k;;;;;;;
117120;3119;14;i:;;streak;s t R i: k;;;;;;;
120240;2399;14;k;;streak;s t R i: k;;;;;;;
122640;1679;15;I;;in;I n;;;;;;;
124320;2159;15;n;;in;I n;;;;;;;
126480;1439;16;E;;MLB;E m E l b i:;;;;;;;
127920;1439;16;m;;MLB;E m E l b i:;;;;;;;
129360;1919;16;E;;MLB;E m E l b i:;;;;;;;
131280;1439;16;l;;MLB;E m E l b i:;;;;;;;
132720;959;16;b;;MLB;E m E l b i:;;;;;;;
133680;2399;16;i:;;MLB;E m E l b i:;;;;;;;
136080;2639;17;h;;history;h I s t 3` i:;;;;;;;
138720;1679;17;I;;history;h I s t 3` i:;;;;;;;
140400;1919;17;s;;history;h I s t 3` i:;;;;;;;
142320;1439;17;t;;history;h I s t 3` i:;;;;;;;
143760;1919;17;3`;;history;h I s t 3` i:;;;;;;;
145680;3119;17;i:;;history;h I s t 3` i:;;;;;;;
148800;21695;-1;<p:>;;;;;;;;;;
0;3359;-1;<p:>;;;;;;;;;;
3360;2639;0;s;;Several;s E v R V l;;;;;;;
6000;1679;0;E;;Several;s E v R V l;;;;;;;
7680;1439;0;v;;Several;s E v R V l;;;;;;;
9120;959;0;R;;Several;s E v R V l;;;;;;;
10080;959;0;V;;Several;s E v R V l;;;;;;;
11040;719;0;l;;Several;s E v R V l;;;;;;;
11760;1439;1;g;;government;g V v 3` m V n t;;;;;;;
13200;1919;1;V;;government;g V v 3` m V n t;;;;;;;
15120;959;1;v;;government;g V v 3` m V n t;;;;;;;
16080;1439;1;3`;;government;g V v 3` m V n t;;;;;;;
17520;1439;1;m;;government;g V v 3` m V n t;;;;;;;
18960;719;1;V;;government;g V v 3` m V n t;;;;;;;
19680;1799;1;n;;government;g V v 3` m V n t;;;;;;;
21480;3239;2;eI;;agencies;eI dZ V n s i: z;;;;;;;
24720;2159;2;dZ;;agencies;eI dZ V n s i: z;;;;;;;
26880;719;2;V;;agencies;eI dZ V n s i: z;;;;;;;
27600;1919;2;n;;agencies;eI dZ V n s i: z;;;;;;;
29520;2159;2;s;;agencies;eI dZ V n s i: z;;;;;;;
31680;4079;2;i:;;agencies;eI dZ V n s i: z;;;;;;;
35760;1919;2;z;;agencies;eI dZ V n s i: z;;;;;;;
37680;959;3;h;;have;h { v;;;;;;;
38640;959;3;{;;have;h { v;;;;;;;
39600;719;3;v;;have;h { v;;;;;;;
40320;2879;4;s;;set;s E t;;;;;;;
43200;1679;4;E;;set;s E t;;;;;;;
44880;959;4;4;;set;s E t;;;;;;;
45840;1679;5;V;;up;V p;;;;;;;
47520;1919;5;p;;up;V p;;;;;;;
49440;719;6;D;;their;D E R;;;;;;;
50160;959;6;E;;their;D E R;;;;;;;
51120;1199;6;R;;their;D E R;;;;;;;
52320;2159;7;h;;headquarters;h E d k w O: R t 3` z;;;;;;;
54480;1439;7;E;;headquarters;h E d k w O: R t 3` z;;;;;;;
55920;2159;7;d;;headquarters;h E d k w O: R t 3` z;;;;;;;
58080;1439;7;k;;headquarters;h E d k w O: R t 3` z;;;;;;;
59520;719;7;w;;headquarters;h E d k w O: R t 3` z;;;;;;;
60240;959;7;O:;;headquarters;h E d k w O: R t 3` z;;;;;;;
61200;719;7;R;;headquarters;h E d k w O: R t 3` z;;;;;;;
61920;719;7;t;;headquarters;h E d k w O: R t 3` z;;;;;;;
62640;3119;7;3`;;headquarters;h E d k w O: R t 3` z;;;;;;;
65760;1679;7;z;;headquarters;h E d k w O: R t 3` z;;;;;;;
67440;1679;8;I;;in;I n;;;;;;;
69120;1919;8;n;;in;I n;;;;;;;
71040;1679;9;k;;Quezon;k w I z Q n;;;;;;;
72720;719;9;w;;Quezon;k w I z Q n;;;;;;;
73440;1919;9;I;;Quezon;k w I z Q n;;;;;;;
75360;2399;9;z;;Quezon;k w I z Q n;;;;;;;
77760;2159;9;Q;;Quezon;k w I z Q n;;;;;;;
79920;1919;9;n;;Quezon;k w I z Q n;;;;;;;
81840;2879;10;s;;City;s I t i:;;;;;;;
84720;1199;10;I;;City;s I t i:;;;;;;;
85920;959;10;4;;City;s I t i:;;;;;;;
86880;3359;10;i:;;City;s I t i:;;;;;;;
90240;3599;-1;<p:>;;;;;;;;;;
93840;1919;11;b;;but;b V t;;;;;;;
95760;1199;11;V;;but;b V t;;;;;;;
96960;2159;11;t;;but;b V t;;;;;;;
99120;1439;12;s;;several;s E v R V l;;;;;;;
100560;1919;12;E;;several;s E v R V l;;;;;;;
102480;959;12;v;;several;s E v R V l;;;;;;;
103440;719;12;R;;several;s E v R V l;;;;;;;
104160;719;12;V;;several;s E v R V l;;;;;;;
104880;719;12;l;;several;s E v R V l;;;;;;;
105600;1199;-1;<p:>;;;;;;;;;;
106800;1919;13;k;;key;k i:;;;;;;;
108720;1919;13;i:;;key;k i:;;;;;;;
110640;2159;14;g;;government;g V v 3` m V n t;;;;;;;
112800;2159;14;V;;government;g V v 3` m V n t;;;;;;;
114960;959;14;v;;government;g V v 3` m V n t;;;;;;;
115920;1199;14;3`;;government;g V v 3` m V n t;;;;;;;
117120;1439;14;m;;government;g V v 3` m V n t;;;;;;;
118560;719;14;V;;government;g V v 3` m V n t;;;;;;;
119280;959;14;n;;government;g V v 3` m V n t;;;;;;;
120240;3119;15;Q;;offices;O: f V s I z;;;;;;;
123360;1919;15;f;;offices;O: f V s I z;;;;;;;
125280;1439;15;V;;offices;O: f V s I z;;;;;;;
126720;2639;15;s;;offices;O: f V s I z;;;;;;;
129360;2639;15;I;;offices;O: f V s I z;;;;;;;
132000;1199;15;z;;offices;O: f V s I z;;;;;;;
133200;2159;16;s;;still;s t I l;;;;;;;
135360;1199;16;t;;still;s t I l;;;;;;;
136560;719;16;I;;still;s t I l;;;;;;;
137280;1679;16;l;;still;s t I l;;;;;;;
138960;1199;17;R;;reside;R I z aI d;;;;;;;
140160;1679;17;I;;reside;R I z aI d;;;;;;;
141840;1439;17;z;;reside;R I z aI d;;;;;;;
143280;4319;17;aI;;reside;R I z aI d;;;;;;;
147600;959;17;d;;reside;R I z aI d;;;;;;;
148560;1439;18;I;;in;I n;;;;;;;
150000;1199;18;n;;in;I n;;;;;;;
151200;719;19;m;;Manila;m V n I l V;;;;;;;
151920;959;19;V;;Manila;m V n I l V;;;;;;;
152880;1679;19;n;;Manila;m V n I l V;;;;;;;
154560;1679;19;I;;Manila;m V n I l V;;;;;;;
156240;2159;19;l;;Manila;m V n I l V;;;;;;;
158400;2879;19;V;;Manila;m V n I l V;;;;;;;
161280;21887;-1;<p:>;;;;;;;;;;
0;3119;-1;<p:>;;;;;;;;;;
3120;719;0;D;;The;D V;;;;;;;
3840;1199;0;V;;The;D V;;;;;;;
5040;2399;1;s;;studio;s t u: d i: @U;;;;;;;
7440;1439;1;t;;studio;s t u: d i: @U;;;;;;;
8880;1679;1;u;;studio;s t u: d i: @U;;;;;;;
10560;719;1;d;;studio;s t u: d i: @U;;;;;;;
11280;2399;1;i:;;studio;s t u: d i: @U;;;;;;;
13680;3359;1;@U;;studio;s t u: d i: @U;;;;;;;
17040;2639;2;s;;soon;s u: n;;;;;;;
19680;1199;2;u;;soon;s u: n;;;;;;;
20880;959;2;n;;soon;s u: n;;;;;;;
21840;1679;3;V;;approached;V p R @U tS t;;;;;;;
23520;2639;3;p;;approached;V p R @U tS t;;;;;;;
26160;1199;3;R;;approached;V p R @U tS t;;;;;;;
27360;1679;3;@U;;approached;V p R @U tS t;;;;;;;
29040;2399;3;tS;;approached;V p R @U tS t;;;;;;;
31440;1439;3;t;;approached;V p R @U tS t;;;;;;;
32880;1919;4;m;;Mendes;m eI n d E s;;;;;;;
34800;2159;4;eI;;Mendes;m eI n d E s;;;;;;;
36960;1439;4;n;;Mendes;m eI n d E s;;;;;;;
38400;959;4;d;;Mendes;m eI n d E s;;;;;;;
39360;3839;4;E;;Mendes;m eI n d E s;;;;;;;
43200;2039;4;s;;Mendes;m eI n d E s;;;;;;;
45240;1079;5;w;;with;w I D;;;;;;;
46320;1199;5;I;;with;w I D;;;;;;;
47520;1199;5;D;;with;w I D;;;;;;;
48720;719;6;V;;a;V;;;;;;;
49440;2639;7;d;;deal;d i: l;;;;;;;
52080;3839;7;i:;;deal;d i: l;;;;;;;
55920;1679;7;l;;deal;d i: l;;;;;;;
57600;2639;8;t;;to;t u:;;;;;;;
60240;959;8;I;;to;t u:;;;;;;;
61200;1439;9;d;;direct;d 3` E k t;;;;;;;
62640;3839;9;3`;;direct;d 3` E k t;;;;;;;
66480;1439;9;E;;direct;d 3` E k t;;;;;;;
67920;2399;9;t;;direct;d 3` E k t;;;;;;;
70320;2399;10;f;;for;f O: R;;;;;;;
72720;959;10;6;;for;f O: R;;;;;;;
73680;1199;11;D;;the;D V;;;;;;;
74880;719;11;V;;the;D V;;;;;;;
75600;3119;12;m;;minimum;m I n V m V m;;;;;;;
78720;959;12;I;;minimum;m I n V m V m;;;;;;;
79680;719;12;n;;minimum;m I n V m V m;;;;;;;
80400;959;12;V;;minimum;m I n V m V m;;;;;;;
81360;1919;12;m;;minimum;m I n V m V m;;;;;;;
83280;719;12;V;;minimum;m I n V m V m;;;;;;;
84000;1919;12;m;;minimum;m I n V m V m;;;;;;;
85920;3359;13;s;;salary;s { l 3` i:;;;;;;;
89280;2639;13;{;;salary;s { l 3` i:;;;;;;;
91920;1919;13;l;;salary;s { l 3` i:;;;;;;;
93840;2159;13;3`;;salary;s { l 3` i:;;;;;;;
96000;3359;13;i:;;salary;s { l 3` i:;;;;;;;
99360;1439;14;V;;allowed;V l aU d;;;;;;;
100800;2639;14;l;;allowed;V l aU d;;;;;;;
103440;3839;14;aU;;allowed;V l aU d;;;;;;;
107280;719;14;d;;allowed;V l aU d;;;;;;;
108000;2399;15;V;;under;V n d 3`;;;;;;;
110400;959;15;n;;under;V n d 3`;;;;;;;
111360;959;15;d;;under;V n d 3`;;;;;;;
112320;1439;15;3`;;under;V n d 3`;;;;;;;
113760;1919;16;d;;Directors;d aI R E k t 3` z;;;;;;;
115680;959;16;aI;;Directors;d aI R E k t 3` z;;;;;;;
116640;2399;16;R;;Directors;d aI R E k t 3` z;;;;;;;
119040;1199;16;E;;Directors;d aI R E k t 3` z;;;;;;;
120240;2159;16;t;;Directors;d aI R E k t 3` z;;;;;;;
122400;2639;16;3`;;Directors;d aI R E k t 3` z;;;;;;;
