Word,Duration,Surprisal
for,139.91666666666666,10.196839603739676
the,179.83333333333334,4.437004424900747
next,339.8333333333333,8.842094484853297
three,229.875,12.57639845419772
decades,669.7500000000001,13.479759216153795
",",0,11.501144871270926
chad,299.875,16.36819097388686
became,349.79166666666663,19.352601696352135
embroiled,529.7083333333334,13.727537613223864
in,379.8333333333333,12.563304624141391
civil,579.5833333333334,15.182355554070389
war,749.7500000000001,9.061840987825283
and,549.5833333333333,10.659592469060776
experienced,649.5416666666667,14.032537761668667
invasions,609.6666666666667,19.352601696352135
by,389.83333333333337,19.352601696352135
libya,479.7916666666667,19.352601696352135
and,549.5833333333333,19.352601696352135
upheavals,539.6666666666666,19.352601696352135
by,389.83333333333337,19.352601696352135
sudanese,1129.625,19.352601696352135
@,0,19.352601696352135
-,0,2.7299556975720565
@,0,2.307796523038014
backed,409.875,15.19032626517897
rebels,499.75,19.352601696352135
;,0,19.352601696352135
the,179.83333333333334,6.870487002601014
civil,579.5833333333334,11.46100431749779
war,749.7500000000001,9.061840987825283
ended,309.75,13.244554969781932
in,379.8333333333333,10.56784807228312
1991,0,10.934428040626804
",",0,10.502399445204455
although,244.83333333333331,8.251847012649392
rebel,264.7916666666667,19.352601696352135
threats,429.79166666666663,19.352601696352135
had,149.875,19.352601696352135
persisted,549.6666666666666,15.141189121923217
between,399.75,19.352601696352135
then,279.875,15.062509979349862
and,549.5833333333333,14.05103896211741
2008,0,13.839892683726271
.,0,9.19023264895006
<e>,0,3.3358861354883906
